ID_TRX;ID_Banco;ID_Marca_Tarjeta;ID_Categoria;Importe_Operacion;Moneda;Cantidad_Cuotas;Fecha_Operacion;Número de tarjeta;Modalidad;Fecha_Presentación_Cupón;Rubro_Establecimiento;Provincia_Consumidor;Provincia_Comercio;Observada_BCRA;Sexo;Ingresos_Usuario;Edad
152;Columbia;Visa;Signature Black;589837;Pesos;3;23/6/2022;6,09265E+15;MODO;28/6/2022;Ventas y servicio técnico de Celulares e Informática;Santa Fe;Entre Ríos;0;Masculino;571438;23
153;BBVA;Visa;Internacional;850444;Pesos;3;3/6/2022;4,23319E+15;QR;10/6/2022;Local de venta de materialeles de construcción;Santiago del Estero;La Pampa;0;Masculino;813179;22
154;Comafi;Visa;Nacional;396529;Dólares;3;19/12/2022;5,92282E+15;Mercado Pago;25/12/2022;Pinturerías;Neuquén;Jujuy;1;Masculino;645481;21
155;Patagonia;Visa;Nacional;466701;Pesos;3;5/5/2022;4,68061E+15;Presencial;8/5/2022;Local de venta de artículos para el hogar / Bazar;Río Negro;San Luis;;Masculino;132007;24
156;Hipotecario;Visa;Internacional;400240;Pesos;3;6/11/2022;4,11678E+15;Venta Teléfonica;7/11/2022;Regalerías;Río Negro;Formosa;0;Masculino;627289;19
157;Galicia;Visa;Platinum;785579;Pesos;3;4/8/2022;5,51142E+15;Débito Automático;5/8/2022;Jugueterías;San Luis;Buenos Aires;0;Masculino;421592;21
158;Macro;Visa;Platinum;95673;Pesos;3;22/8/2022;4,43397E+15;E Commerce;27/8/2022;Librerías;Neuquén;Chubut;0;Masculino;635493;24
159;Santander;Visa;Signature Black;459108;Pesos;1;16/5/2022;5,44154E+15;MODO;19/5/2022;Local de venta de artículos de decoración y objetos de arte;CABA;Chaco;0;Masculino;372188;22
160;Credicoop;Visa;Internacional;876697;Pesos;3;22/11/2022;6,54268E+15;QR;24/11/2022;Mueblerías;Chubut;San Juan;0;Masculino;531276;18
161;Supervielle;Visa;Nacional;782263;Pesos;1;12/1/2022;4,87871E+15;Mercado Pago;17/1/2022;Venta de equipamiento comercial y de servicios;Santiago del Estero;La Pampa;0;Masculino;246514;21
162;HSBC;Visa;Nacional;449218;Pesos;3;3/6/2022;5,87292E+15;Presencial;6/6/2022;Local de venta de electrodomésticos;Salta;Formosa;0;Masculino;213152;19
163;Itaú;Visa;Internacional;43424;Pesos;1;13/4/2022;4,38308E+15;Venta Teléfonica;17/4/2022;Otros rubros;Entre Ríos;Catamarca;0;Masculino;883778;24
164;Columbia;Visa;Platinum;131313;Pesos;6;29/10/2022;4,41554E+15;Débito Automático;1/11/2022;Peluquerías y barberías;CABA;Santa Fe;0;Masculino;557536;19
165;BBVA;Visa;Platinum;796996;Dólares;3;20/11/2022;6,48272E+15;E Commerce;26/11/2022;Talleres mecánicos;CABA;La Rioja;1;Masculino;530939;21
166;Comafi;Visa;Signature Black;635881;Pesos;3;7/5/2022;6,79308E+15;MODO;12/5/2022;Local de venta de repuestos para automotores;Catamarca;Río Negro;0;Masculino;477357;21
167;Patagonia;Visa;Internacional;814181;Pesos;6;10/2/2022;6,89986E+15;QR;12/2/2022;Talleres textiles;Misiones;Río Negro;0;Masculino;740872;18
168;Hipotecario;Visa;Nacional;465762;Pesos;3;20/7/2022;5,36634E+15;Mercado Pago;24/7/2022;Servicio técnico de celulares;Formosa;San Luis;0;Masculino;329919;24
169;Galicia;Visa;Nacional;972423;Pesos;3;30/10/2022;5,63483E+15;Presencial;6/11/2022;Servicio técnico de artículos del hogar;Chaco;CABA;0;Masculino;268586;22
170;Macro;Visa;Internacional;368074;Pesos;3;15/1/2022;5,70157E+15;Venta Teléfonica;20/1/2022;Bicicleterías;Jujuy;Santa Cruz;0;Masculino;450627;19
171;Santander;Visa;Platinum;776692;Pesos;3;26/4/2022;4,33746E+15;Débito Automático;30/4/2022;Local de perforación y tatuajes;Salta;Chubut;0;Masculino;121345;20
172;Credicoop;Visa;Platinum;189525;Pesos;1;7/1/2022;4,21768E+15;E Commerce;12/1/2022;Salones de estética;Corrientes;Córdoba;0;Masculino;896519;19
173;Supervielle;Visa;Signature Black;916500;Pesos;1;4/10/2022;5,40287E+15;MODO;5/10/2022;Consultorios y Centros médicos;Misiones;San Luis;0;Masculino;463364;21
174;HSBC;Visa;Internacional;353327;Pesos;3;15/10/2022;5,33383E+15;QR;22/10/2022;Gimnasios / Centros de entrenamiento;La Pampa;Mendoza;0;Masculino;787449;21
175;Itaú;Visa;Nacional;655881;Pesos;3;26/12/2022;6,10105E+15;Mercado Pago;27/12/2022;Bares;San Juan;Formosa;0;Masculino;834617;21
176;Columbia;Visa;Nacional;181838;Dólares;6;9/6/2022;6,44199E+15;Presencial;11/6/2022;Cervecerías artesanales;Misiones;San Luis;1;Masculino;292124;25
177;BBVA;Visa;Internacional;170136;Pesos;3;13/2/2022;4,22862E+15;Venta Teléfonica;19/2/2022;Casas de comidas;Jujuy;Río Negro;0;Masculino;782834;19
178;Comafi;Visa;Platinum;319565;Pesos;3;8/3/2022;6,43533E+15;Débito Automático;14/3/2022;Rotiserías;Corrientes;Jujuy;0;Masculino;157167;18
179;Patagonia;Visa;Platinum;306318;Pesos;3;20/10/2022;5,67277E+15;E Commerce;21/10/2022;Casas de comida por peso;Catamarca;La Rioja;0;Masculino;877110;25
180;Hipotecario;Visa;Signature Black;894454;Pesos;3;3/8/2022;5,93194E+15;MODO;10/8/2022;Cafeterías;Chaco;Catamarca;0;Masculino;656363;23
181;Galicia;Visa;Internacional;43099;Pesos;1;8/12/2022;5,36887E+15;QR;10/12/2022;Restaurantes;Misiones;Mendoza;0;Masculino;109448;23
182;Macro;Visa;Nacional;953741;Pesos;3;8/8/2022;5,44632E+15;Mercado Pago;13/8/2022;Hamburgueserías;Chaco;Santiago del Estero;0;Masculino;894414;19
183;Santander;Visa;Nacional;939272;Pesos;1;4/10/2022;6,13971E+15;Presencial;11/10/2022;Pizzerías;Córdoba;Santiago del Estero;0;Masculino;703344;21
184;Credicoop;Visa;Internacional;902808;Pesos;3;15/10/2022;5,15233E+15;Venta Teléfonica;20/10/2022;Casas de empanadas;Catamarca;La Rioja;0;Masculino;868018;25
185;Supervielle;Visa;Platinum;251887;Pesos;3;20/9/2022;5,86889E+15;Débito Automático;22/9/2022;Almacenes o Fiambrerías;Santa Fe;Chubut;0;Masculino;860207;23
186;HSBC;Visa;Platinum;713366;Pesos;1;3/8/2022;5,54631E+15;E Commerce;10/8/2022;Dietéticas o Tiendas naturistas;Buenos Aires;Río Negro;0;Masculino;263533;24
187;Itaú;Visa;Signature Black;43181;Dólares;1;24/7/2022;6,73557E+15;MODO;25/7/2022;Verdulerías y Fruterías;Salta;Jujuy;1;Masculino;348571;18
188;Columbia;Visa;Internacional;46329;Pesos;1;3/8/2022;6,14804E+15;QR;4/8/2022;Carnicerías;Santa Cruz;Santa Fe;0;Masculino;288993;21
189;BBVA;Visa;Nacional;350442;Pesos;6;10/3/2022;4,3402E+15;Mercado Pago;13/3/2022;Granjas o Pollerías;Chaco;Córdoba;0;Masculino;579630;25
190;Comafi;Visa;Nacional;738583;Pesos;3;9/4/2022;4,36758E+15;Presencial;14/4/2022;Kioskos;Santa Fe;Santiago del Estero;0;Masculino;612602;23
191;Patagonia;Visa;Internacional;983929;Pesos;3;20/10/2022;5,04651E+15;Venta Teléfonica;25/10/2022;Agencias de Turismo;CABA;La Rioja;0;Masculino;670326;22
192;Hipotecario;Visa;Platinum;565848;Pesos;3;8/10/2022;5,65964E+15;Débito Automático;15/10/2022;Inmobiliarias;Buenos Aires;Neuquén;0;Masculino;453609;19
193;Galicia;Visa;Platinum;763246;Pesos;3;5/11/2022;5,68194E+15;E Commerce;7/11/2022;Estudios profesionales;San Luis;San Luis;0;Masculino;523395;21
194;Macro;Visa;Signature Black;896422;Pesos;3;19/2/2022;4,53434E+15;MODO;26/2/2022;Estudios contables;Santa Fe;Misiones;0;Masculino;526327;24
195;Santander;Visa;Internacional;99919;Pesos;1;8/8/2022;6,97283E+15;QR;13/8/2022;Estudios jurídicos;Santa Fe;Salta;0;Masculino;499661;22
196;Credicoop;Visa;Nacional;99129;Pesos;6;25/5/2022;5,89916E+15;Mercado Pago;31/5/2022;Empresas de servicios;CABA;Entre Ríos;0;Masculino;482198;21
197;Supervielle;Visa;Nacional;161786;Pesos;6;7/8/2022;4,85739E+15;Presencial;14/8/2022;Empresas de limpieza de edificios;Corrientes;La Pampa;0;Masculino;474661;24
198;HSBC;Visa;Internacional;545561;Dólares;3;2/4/2022;4,62425E+15;Venta Teléfonica;5/4/2022;Empresas de fumigación / desinfección;Santiago del Estero;Santa Cruz;1;Masculino;759626;25
199;Itaú;Visa;Platinum;47944;Pesos;3;6/9/2022;5,26348E+15;Débito Automático;8/9/2022;Empresas de limpieza de tanques;La Rioja;Chubut;0;Masculino;771891;23
200;Columbia;Visa;Platinum;2410;Pesos;1;3/4/2022;4,20997E+15;E Commerce;5/4/2022;Empresas de mantenimiento y reparación de edificios;CABA;Santa Cruz;0;Masculino;817776;21
201;BBVA;Visa;Signature Black;762725;Pesos;3;16/3/2022;6,68342E+15;MODO;22/3/2022;Empresas de construcción;Santa Cruz;Entre Ríos;0;Masculino;191239;29
202;Comafi;Visa;Internacional;224992;Pesos;3;6/8/2022;5,26862E+15;QR;10/8/2022;Venta de indumentaria y accesorios;Misiones;Río Negro;0;Masculino;794120;33
203;Patagonia;Visa;Nacional;467383;Pesos;6;26/6/2022;6,45733E+15;Mercado Pago;29/6/2022;Venta de calzado;La Pampa;Entre Ríos;0;Masculino;690551;26
204;Hipotecario;Visa;Nacional;448885;Pesos;3;5/6/2022;5,50912E+15;Presencial;7/6/2022;Venta de artículos deportivos;CABA;Chaco;0;Masculino;734846;32
205;Galicia;Visa;Internacional;684461;Pesos;1;6/3/2022;6,25224E+15;Venta Teléfonica;13/3/2022;Showrooms;Chubut;Formosa;0;Masculino;77189;34
206;Macro;Visa;Platinum;953930;Pesos;3;8/2/2022;4,7981E+15;Débito Automático;9/2/2022;Ferreterías y Cerrajerías;San Luis;Tierra del Fuego;0;Masculino;644792;30
207;Santander;Visa;Platinum;991966;Pesos;3;10/8/2022;4,41473E+15;E Commerce;16/8/2022;Venta de relojería y joyería;Santa Fe;Misiones;0;Masculino;391053;29
208;Credicoop;Visa;Signature Black;46046;Pesos;3;4/11/2022;5,64729E+15;MODO;7/11/2022;Venta de artículos de perfumería y tocador;Entre Ríos;Catamarca;0;Masculino;258488;27
209;Supervielle;Visa;Internacional;9968;Dólares;3;10/2/2022;6,00011E+15;QR;13/2/2022;Ópticas y casas de artículos de fotografía;Catamarca;Mendoza;1;Masculino;115252;29
210;HSBC;Visa;Nacional;765109;Pesos;3;20/6/2022;6,82052E+15;Mercado Pago;27/6/2022;Ventas y servicio técnico de Celulares e Informática;Río Negro;Misiones;0;Masculino;851877;34
211;Itaú;Visa;Nacional;109392;Pesos;3;4/3/2022;4,42034E+15;Presencial;6/3/2022;Local de venta de materialeles de construcción;Tierra del Fuego;Río Negro;0;Masculino;705961;33
212;Columbia;Visa;Internacional;441768;Pesos;1;27/2/2022;5,01418E+15;Venta Teléfonica;3/3/2022;Pinturerías;San Juan;Corrientes;0;Masculino;384007;27
213;BBVA;Visa;Platinum;221243;Pesos;3;20/12/2022;6,01545E+15;Débito Automático;26/12/2022;Local de venta de artículos para el hogar / Bazar;Santa Cruz;La Pampa;0;Masculino;478264;26
214;Comafi;Visa;Platinum;571828;Pesos;1;17/2/2022;6,40307E+15;E Commerce;23/2/2022;Regalerías;Misiones;Misiones;0;Masculino;77866;29
215;Patagonia;Visa;Signature Black;267605;Pesos;6;17/11/2022;4,54355E+15;MODO;21/11/2022;Jugueterías;Mendoza;Misiones;0;Masculino;376351;33
216;Hipotecario;Visa;Internacional;341676;Pesos;3;26/9/2022;5,01882E+15;QR;29/9/2022;Librerías;La Rioja;Formosa;0;Masculino;657220;26
217;Galicia;Visa;Nacional;711086;Pesos;3;6/3/2022;6,26786E+15;Mercado Pago;13/3/2022;Local de venta de artículos de decoración y objetos de arte;Misiones;Formosa;0;Masculino;783259;29
218;Macro;Visa;Nacional;144771;Pesos;6;11/1/2022;4,22765E+15;Presencial;17/1/2022;Mueblerías;San Luis;Santiago del Estero;0;Masculino;103400;31
219;Santander;Visa;Internacional;84904;Pesos;3;27/8/2022;5,35348E+15;Venta Teléfonica;29/8/2022;Venta de equipamiento comercial y de servicios;Santa Fe;Chubut;0;Masculino;730480;29
220;Credicoop;Visa;Platinum;517837;Dólares;3;12/8/2022;5,47564E+15;Débito Automático;18/8/2022;Local de venta de electrodomésticos;Entre Ríos;Córdoba;1;Masculino;852351;26
221;Supervielle;Visa;Platinum;303842;Pesos;6;21/4/2022;5,88746E+15;E Commerce;26/4/2022;Otros rubros;Misiones;Santa Cruz;0;Masculino;677467;26
222;HSBC;Visa;Signature Black;494326;Pesos;3;21/3/2022;4,9462E+15;MODO;27/3/2022;Peluquerías y barberías;Santiago del Estero;San Luis;0;Masculino;230431;34
223;Itaú;Visa;Internacional;286737;Pesos;6;21/10/2022;4,53443E+15;QR;25/10/2022;Talleres mecánicos;Misiones;Córdoba;0;Masculino;592928;31
224;Columbia;Visa;Nacional;259458;Pesos;1;23/12/2022;6,17902E+15;Mercado Pago;30/12/2022;Local de venta de repuestos para automotores;Santiago del Estero;Mendoza;0;Masculino;536108;32
225;BBVA;Visa;Nacional;746840;Pesos;3;29/10/2022;4,18587E+15;Presencial;31/10/2022;Talleres textiles;Chubut;Río Negro;0;Masculino;135300;31
226;Comafi;Visa;Internacional;999659;Pesos;3;31/12/2022;4,34981E+15;Venta Teléfonica;3/1/2023;Servicio técnico de celulares;La Rioja;Santiago del Estero;0;Masculino;316397;31
227;Patagonia;Visa;Platinum;266374;Pesos;3;20/7/2022;6,38109E+15;Débito Automático;24/7/2022;Servicio técnico de artículos del hogar;Buenos Aires;Jujuy;0;Masculino;497704;32
228;Hipotecario;Visa;Platinum;93455;Pesos;3;11/7/2022;4,69181E+15;E Commerce;16/7/2022;Bicicleterías;Entre Ríos;Mendoza;0;Masculino;230305;33
229;Galicia;Visa;Signature Black;635017;Pesos;3;4/11/2022;6,57673E+15;MODO;11/11/2022;Local de perforación y tatuajes;San Luis;Río Negro;0;Masculino;838258;27
230;Macro;Visa;Internacional;233673;Pesos;3;27/12/2022;4,76088E+15;QR;2/1/2023;Salones de estética;Salta;Santa Fe;0;Masculino;348578;32
231;Santander;Visa;Nacional;457239;Dólares;3;12/4/2022;5,14167E+15;Mercado Pago;16/4/2022;Consultorios y Centros médicos;San Luis;Córdoba;1;Masculino;551405;31
232;Credicoop;Visa;Nacional;837504;Pesos;3;11/11/2022;6,53243E+15;Presencial;15/11/2022;Gimnasios / Centros de entrenamiento;La Rioja;Catamarca;0;Masculino;280318;28
233;Supervielle;Visa;Internacional;901956;Pesos;3;2/10/2022;6,6569E+15;Venta Teléfonica;9/10/2022;Bares;Buenos Aires;San Juan;0;Masculino;733055;26
234;HSBC;Visa;Platinum;338521;Pesos;1;25/10/2022;6,02627E+15;Débito Automático;30/10/2022;Cervecerías artesanales;La Pampa;La Rioja;0;Masculino;193041;32
235;Itaú;Visa;Platinum;23102;Pesos;6;25/3/2022;4,51908E+15;E Commerce;28/3/2022;Casas de comidas;Salta;Corrientes;0;Masculino;864372;27
236;Columbia;Visa;Signature Black;802119;Pesos;3;16/5/2022;5,49176E+15;MODO;23/5/2022;Rotiserías;La Pampa;Salta;0;Masculino;482471;34
237;BBVA;Visa;Internacional;312421;Pesos;3;21/7/2022;5,99704E+15;QR;24/7/2022;Casas de comida por peso;Córdoba;Córdoba;0;Masculino;488085;28
238;Comafi;Visa;Nacional;22839;Pesos;3;6/2/2022;6,23569E+15;Mercado Pago;11/2/2022;Cafeterías;Corrientes;Córdoba;0;Masculino;506699;31
239;Patagonia;Visa;Nacional;101370;Pesos;6;26/5/2022;6,25657E+15;Presencial;30/5/2022;Restaurantes;Corrientes;San Juan;0;Masculino;503468;30
240;Hipotecario;Visa;Internacional;873922;Pesos;6;13/5/2022;4,55439E+15;Venta Teléfonica;17/5/2022;Hamburgueserías;Entre Ríos;CABA;0;Masculino;834362;30
241;Galicia;Visa;Platinum;768358;Pesos;3;25/4/2022;4,75604E+15;Débito Automático;26/4/2022;Pizzerías;San Luis;Río Negro;0;Masculino;895157;31
242;Macro;Visa;Platinum;710529;Dólares;3;26/5/2022;6,55953E+15;E Commerce;31/5/2022;Casas de empanadas;Jujuy;Formosa;1;Masculino;691675;34
243;Santander;Visa;Signature Black;871940;Pesos;6;11/9/2022;4,35784E+15;MODO;13/9/2022;Almacenes o Fiambrerías;Chaco;Neuquén;0;Masculino;487881;27
244;Credicoop;Visa;Internacional;640561;Pesos;3;3/5/2022;4,53169E+15;QR;10/5/2022;Dietéticas o Tiendas naturistas;Misiones;Catamarca;0;Masculino;690179;33
245;Supervielle;Visa;Nacional;722111;Pesos;3;24/5/2022;4,27381E+15;Mercado Pago;28/5/2022;Verdulerías y Fruterías;Salta;Santiago del Estero;0;Masculino;392761;27
246;HSBC;Visa;Nacional;309249;Pesos;3;23/10/2022;6,44796E+15;Presencial;28/10/2022;Carnicerías;San Luis;Santiago del Estero;;Masculino;75412;31
247;Itaú;Visa;Internacional;150053;Pesos;3;6/8/2022;4,44787E+15;Venta Teléfonica;11/8/2022;Granjas o Pollerías;Corrientes;Misiones;0;Masculino;571617;32
248;Columbia;Visa;Platinum;860096;Pesos;6;4/6/2022;6,65266E+15;Débito Automático;8/6/2022;Kioskos;Catamarca;Jujuy;0;Masculino;270045;32
249;BBVA;Visa;Platinum;498474;Pesos;3;11/11/2022;4,47906E+15;E Commerce;12/11/2022;Agencias de Turismo;San Juan;Santa Cruz;0;Masculino;131174;29
250;Comafi;Visa;Signature Black;726487;Pesos;3;18/8/2022;4,47183E+15;MODO;22/8/2022;Inmobiliarias;Córdoba;Catamarca;0;Masculino;861496;33
251;Patagonia;Visa;Internacional;118243;Pesos;3;21/12/2022;4,5407E+15;QR;28/12/2022;Estudios profesionales;La Rioja;San Juan;0;Masculino;885388;26
252;Hipotecario;Visa;Nacional;76063;Pesos;6;31/8/2022;4,3345E+15;Mercado Pago;7/9/2022;Estudios contables;Formosa;Chubut;0;Masculino;801837;34
253;Galicia;Visa;Nacional;175435;Dólares;6;20/9/2022;6,96484E+15;Presencial;26/9/2022;Estudios jurídicos;Santiago del Estero;Chubut;1;Masculino;600473;28
254;Macro;Visa;Internacional;697332;Pesos;3;23/11/2022;6,5683E+15;Venta Teléfonica;25/11/2022;Empresas de servicios;Córdoba;Corrientes;0;Masculino;416315;34
255;Santander;Visa;Platinum;898869;Pesos;1;30/9/2022;6,88567E+15;Débito Automático;1/10/2022;Empresas de limpieza de edificios;San Luis;CABA;0;Masculino;135479;32
256;Credicoop;Visa;Platinum;902946;Pesos;3;27/12/2022;5,03431E+15;E Commerce;3/1/2023;Empresas de fumigación / desinfección;Jujuy;Jujuy;0;Masculino;425593;30
257;Supervielle;Visa;Signature Black;960390;Pesos;6;25/1/2022;5,96107E+15;MODO;26/1/2022;Empresas de limpieza de tanques;Chaco;San Luis;0;Masculino;281556;32
258;HSBC;Visa;Internacional;401573;Pesos;6;26/4/2022;4,43285E+15;QR;2/5/2022;Empresas de mantenimiento y reparación de edificios;Santa Cruz;Neuquén;0;Masculino;372694;28
259;Itaú;Visa;Nacional;551144;Pesos;3;22/4/2022;5,63096E+15;Mercado Pago;24/4/2022;Empresas de construcción;Santa Fe;Santa Cruz;0;Masculino;812437;26
260;Columbia;Visa;Nacional;749177;Pesos;3;7/1/2022;4,45963E+15;Presencial;8/1/2022;Venta de indumentaria y accesorios;San Juan;Tierra del Fuego;0;Masculino;686618;32
261;BBVA;Visa;Internacional;370464;Pesos;3;19/4/2022;5,65593E+15;Venta Teléfonica;23/4/2022;Venta de calzado;Córdoba;Río Negro;0;Masculino;897959;27
262;Comafi;Visa;Platinum;585925;Pesos;3;23/10/2022;5,35731E+15;Débito Automático;29/10/2022;Venta de artículos deportivos;Santa Fe;Formosa;0;Masculino;317835;28
263;Patagonia;Visa;Platinum;358529;Pesos;6;17/6/2022;4,20004E+15;E Commerce;19/6/2022;Showrooms;Buenos Aires;CABA;0;Masculino;845500;33
264;Hipotecario;Visa;Signature Black;215568;Dólares;1;24/9/2022;5,0151E+15;MODO;30/9/2022;Ferreterías y Cerrajerías;Santa Cruz;Chubut;1;Masculino;121252;31
265;Galicia;Visa;Internacional;639123;Pesos;3;29/4/2022;6,27969E+15;QR;30/4/2022;Venta de relojería y joyería;La Rioja;Córdoba;0;Masculino;561676;29
266;Macro;Visa;Nacional;326144;Pesos;3;11/8/2022;4,72014E+15;Mercado Pago;12/8/2022;Venta de artículos de perfumería y tocador;Buenos Aires;Salta;0;Masculino;482072;32
267;Santander;Visa;Nacional;188340;Pesos;3;8/12/2022;5,05865E+15;Presencial;9/12/2022;Ópticas y casas de artículos de fotografía;Mendoza;Salta;0;Masculino;141809;32
268;Credicoop;Visa;Internacional;63471;Pesos;3;15/2/2022;4,60759E+15;Venta Teléfonica;17/2/2022;Ventas y servicio técnico de Celulares e Informática;Misiones;Santa Cruz;0;Masculino;106561;31
269;Supervielle;Visa;Platinum;3671;Pesos;3;28/8/2022;6,1814E+15;Débito Automático;29/8/2022;Local de venta de materialeles de construcción;CABA;Santa Fe;0;Masculino;339528;31
270;HSBC;Visa;Platinum;199143;Pesos;6;11/5/2022;4,13698E+15;E Commerce;14/5/2022;Pinturerías;Mendoza;San Juan;0;Masculino;609540;27
271;Itaú;Visa;Signature Black;927106;Pesos;3;16/7/2022;5,54214E+15;MODO;23/7/2022;Local de venta de artículos para el hogar / Bazar;La Rioja;CABA;0;Masculino;705866;34
272;Columbia;Visa;Internacional;982704;Pesos;3;18/4/2022;6,37568E+15;QR;19/4/2022;Regalerías;Santa Cruz;Chaco;0;Masculino;843321;27
273;BBVA;Visa;Nacional;559746;Pesos;3;5/1/2022;5,23481E+15;Mercado Pago;8/1/2022;Jugueterías;Chaco;Chubut;0;Masculino;799039;29
274;Comafi;Visa;Nacional;44247;Pesos;6;15/2/2022;5,2491E+15;Presencial;21/2/2022;Librerías;Corrientes;Córdoba;0;Masculino;889396;28
275;Patagonia;Visa;Internacional;54327;Dólares;3;5/5/2022;6,68479E+15;Venta Teléfonica;12/5/2022;Local de venta de artículos de decoración y objetos de arte;Santiago del Estero;Santa Cruz;1;Masculino;361540;32
276;Hipotecario;Visa;Platinum;165710;Pesos;3;10/11/2022;4,80159E+15;Débito Automático;17/11/2022;Mueblerías;Misiones;Misiones;0;Masculino;362465;29
277;Galicia;Visa;Platinum;98652;Pesos;3;30/12/2022;5,57649E+15;E Commerce;3/1/2023;Venta de equipamiento comercial y de servicios;Río Negro;Córdoba;0;Masculino;811893;34
278;Macro;Visa;Signature Black;472449;Pesos;3;9/2/2022;6,80724E+15;MODO;16/2/2022;Local de venta de electrodomésticos;Entre Ríos;Salta;0;Masculino;125734;31
279;Santander;Visa;Internacional;102591;Pesos;1;22/6/2022;5,80446E+15;QR;23/6/2022;Otros rubros;Santa Fe;Misiones;0;Masculino;478818;28
280;Credicoop;Visa;Nacional;294785;Pesos;3;12/5/2022;6,88709E+15;Mercado Pago;19/5/2022;Peluquerías y barberías;Misiones;Córdoba;0;Masculino;180034;31
281;Supervielle;Visa;Nacional;169500;Pesos;6;1/10/2022;4,45639E+15;Presencial;5/10/2022;Talleres mecánicos;Buenos Aires;Río Negro;0;Masculino;781798;29
282;HSBC;Visa;Internacional;94650;Pesos;6;17/2/2022;6,36007E+15;Venta Teléfonica;19/2/2022;Local de venta de repuestos para automotores;CABA;Salta;0;Masculino;829330;28
283;Itaú;Visa;Platinum;115535;Pesos;3;9/5/2022;6,56076E+15;Débito Automático;15/5/2022;Talleres textiles;Tierra del Fuego;Río Negro;0;Masculino;238606;28
284;Columbia;Visa;Platinum;80484;Pesos;12;17/2/2022;6,19005E+15;E Commerce;24/2/2022;Servicio técnico de celulares;San Juan;La Rioja;0;Masculino;463704;34
285;BBVA;Visa;Signature Black;942198;Pesos;6;16/1/2022;6,22929E+15;MODO;22/1/2022;Servicio técnico de artículos del hogar;Corrientes;Entre Ríos;0;Masculino;167730;26
286;Comafi;Visa;Internacional;56453;Dólares;1;25/9/2022;4,47034E+15;QR;28/9/2022;Bicicleterías;Tierra del Fuego;CABA;1;Masculino;784099;27
287;Patagonia;Visa;Nacional;385988;Pesos;3;1/9/2022;5,38773E+15;Mercado Pago;5/9/2022;Local de perforación y tatuajes;San Luis;Chaco;0;Masculino;162167;34
288;Hipotecario;Visa;Nacional;754222;Pesos;1;18/11/2022;4,45836E+15;Presencial;24/11/2022;Salones de estética;Entre Ríos;Chubut;0;Masculino;458640;28
